Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,206.05200000000002,392.44599999999997,148.77200000000002,476.161,135.566,521.6659999999999,122.35799999999999,606.798,206.03400000000002,627.367,150.24,430.62699999999995,197.233,464.421,232.457,486.42900000000003,201.61,570.089,189.877,596.518,253.018,674.313,217.763,545.129,291.157,599.464
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,211.895,395.406,150.26,477.595,142.91,524.5740000000001,126.749,609.7090000000001,213.356,628.781,150.24200000000002,429.165,201.62400000000002,465.86800000000005,236.84599999999998,486.416,206.00599999999997,573.038,197.197,600.929,261.815,675.812,217.775,545.13,298.509,595.045
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,217.762,405.66,159.062,477.60900000000004,148.77700000000002,524.582,131.16899999999998,611.183,216.301,627.321,164.917,433.579,0.0,0.0,0.0,0.0,208.951,575.969,198.683,599.467,266.214,669.9060000000001,222.171,545.151,304.377,593.575
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,226.558,405.667,159.048,477.601,154.639,526.0409999999999,135.543,609.714,220.696,625.844,148.765,430.64099999999996,219.243,473.204,272.079,482.027,216.317,568.64,208.959,597.972,276.47,665.5039999999999,229.497,537.8,308.775,600.923
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,229.53400000000002,404.222,163.45,474.69199999999995,161.99,523.135,139.955,606.819,226.59099999999998,622.939,147.305,427.68,214.842,465.861,0.0,0.0,222.173,573.033,213.378,597.991,285.285,659.6389999999999,233.926,545.14,320.535,584.7819999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,239.75400000000002,404.225,167.861,471.74300000000005,169.305,520.179,145.83100000000002,603.854,229.498,618.558,151.713,424.75699999999995,217.765,461.455,260.349,482.019,230.977,570.092,220.705,596.512,291.17400000000004,658.175,244.19299999999998,543.6659999999999,324.948,590.65
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,244.187,395.418,172.27700000000002,465.881,173.743,515.786,150.25799999999998,600.946,232.454,617.107,157.593,420.34,217.767,458.535,264.776,480.535,241.245,565.69,229.52900000000002,593.576,298.502,662.573,248.61,537.798,333.73699999999997,592.114
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,251.488,392.474,181.079,467.319,179.58599999999998,514.317,156.105,597.982,241.24900000000002,617.1,169.31,418.884,230.977,459.98199999999997,276.486,480.542,247.115,568.618,233.924,593.595,305.844,659.65,260.329,543.6619999999999,341.092,600.927
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,258.868,390.999,184.03,462.93199999999996,182.532,509.906,163.46200000000002,596.499,245.675,617.1080000000001,173.734,415.94199999999995,233.90599999999998,452.655,276.51599999999996,479.066,253.002,567.161,244.19,593.5880000000001,316.128,658.169,266.209,540.736,348.41900000000004,600.929
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,263.27,386.60699999999997,192.82299999999998,461.45099999999996,188.418,508.42,170.79,596.51,251.55700000000002,617.078,182.52200000000002,414.5,244.175,454.14300000000003,286.77099999999996,479.084,263.286,565.6759999999999,250.067,590.648,330.81,646.44,276.482,539.259,358.691,596.5269999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,266.204,383.69199999999995,198.705,457.04900000000004,194.295,504.039,178.122,593.599,261.784,614.16,192.80599999999998,410.07,250.03799999999998,451.156,294.125,477.589,266.224,561.299,257.39599999999996,587.707,336.673,646.439,279.434,534.865,361.64099999999996,587.7090000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,270.623,385.11800000000005,203.107,457.04699999999997,195.764,502.57199999999995,182.53,592.106,267.676,611.203,201.623,411.539,261.777,451.164,301.464,474.68800000000005,277.962,561.2909999999999,266.22700000000003,586.241,354.287,640.563,292.622,534.878,374.855,595.053
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,275.01099999999997,380.714,208.959,454.102,198.7,498.17699999999996,186.938,586.229,275.001,608.273,208.968,408.624,264.745,446.791,311.743,473.226,282.36,561.2869999999999,269.165,584.774,358.699,642.0169999999999,295.572,536.32,380.712,584.778
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,276.529,373.38599999999997,214.84900000000002,451.191,203.104,496.676,195.753,583.317,279.411,605.364,217.771,407.12800000000004,269.133,440.913,320.522,473.176,288.23,558.362,275.029,581.8290000000001,364.583,640.548,299.981,533.399,383.648,599.45
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,279.407,363.131,220.69400000000002,448.24,210.42700000000002,489.36199999999997,198.658,580.388,283.843,605.341,222.17,404.199,275.001,440.93300000000005,326.422,471.724,295.566,558.345,282.35200000000003,580.368,367.506,643.488,310.26,533.41,388.061,605.328
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,283.835,366.033,223.642,443.837,216.274,489.347,203.104,580.398,289.721,606.786,222.18099999999998,401.279,277.937,440.908,333.735,471.751,298.498,556.894,286.755,580.376,370.45099999999996,642.0219999999999,314.666,533.394,396.865,593.587
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,288.205,361.62699999999995,229.517,440.914,219.237,486.441,207.495,580.386,295.568,608.265,235.38400000000001,399.81,283.837,440.93699999999995,336.685,474.671,307.327,556.896,292.652,580.375,376.32800000000003,644.9680000000001,321.992,533.389,402.73400000000004,596.528
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,291.153,358.69599999999997,232.46400000000003,439.435,223.637,484.959,214.833,580.376,299.98900000000003,611.206,255.93200000000002,396.87800000000004,289.685,443.858,339.634,476.145,311.699,559.805,295.58299999999997,581.8380000000001,382.204,646.435,324.94,534.86,407.154,597.987
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,292.638,358.723,239.783,439.464,228.03900000000002,486.41,217.804,580.393,308.775,614.139,248.59799999999998,396.88,291.157,442.39,342.566,477.611,314.64599999999996,559.807,298.505,581.846,386.577,652.298,330.801,534.861,407.144,608.266
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,297.018,360.189,241.262,439.44699999999995,230.987,484.959,226.58900000000003,581.867,310.29,617.054,251.533,396.865,295.569,446.793,344.037,479.095,321.97700000000003,559.832,307.318,583.315,389.54,656.706,338.13,534.87,421.827,596.512
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,297.058,358.716,244.18400000000003,439.425,235.396,484.923,229.50099999999998,584.775,313.204,618.5219999999999,266.211,395.409,297.055,449.72,346.93800000000005,482.006,319.051,561.3,304.38,586.248,392.472,650.846,336.67400000000004,536.326,417.43199999999996,602.395
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,299.95799999999997,357.224,247.128,437.98900000000003,239.81099999999998,483.48800000000006,233.90900000000002,587.7040000000001,319.075,622.925,270.613,395.39,299.966,451.16900000000004,349.894,483.466,320.53,562.761,307.323,587.7180000000001,399.801,646.442,338.142,536.335,427.702,580.377
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,304.392,355.759,250.046,437.986,242.72400000000002,483.491,239.81,590.627,323.441,625.869,270.617,395.41,301.453,451.155,354.3,484.91900000000004,319.059,564.21,307.327,589.175,404.195,647.891,336.668,536.327,427.691,584.778
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,308.76,357.236,248.583,437.976,245.639,483.49199999999996,241.28,590.648,324.932,628.798,245.65900000000002,395.394,301.45599999999996,449.715,357.221,486.379,321.997,564.217,308.78,589.17,405.695,643.514,339.596,537.802,430.62300000000005,595.045
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,310.202,360.173,250.075,437.965,247.12099999999998,484.95099999999996,244.192,592.08,324.938,633.2180000000001,245.67,393.931,305.84,449.7,358.67699999999996,487.874,320.518,565.7040000000001,305.842,590.6519999999999,407.16,625.893,338.158,542.193,430.626,587.7080000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,310.265,357.241,251.52,437.98900000000003,248.582,484.955,247.11,593.548,327.85699999999997,637.606,245.668,395.407,308.786,449.718,358.727,489.37800000000004,320.539,567.144,308.78,592.1030000000001,404.19599999999997,633.222,339.598,542.2090000000001,430.621,589.1759999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,311.69599999999997,358.72,253.00400000000002,439.42800000000005,250.053,484.965,248.59900000000002,593.585,330.82300000000004,639.0840000000001,244.19099999999997,398.336,310.269,451.176,364.56,492.289,321.991,565.697,308.779,590.643,404.199,627.361,339.6,540.74,420.369,592.117
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,311.732,355.759,254.482,439.42900000000003,250.074,484.958,251.545,595.0369999999999,335.19300000000004,640.533,245.672,398.327,313.178,451.181,367.51599999999996,493.755,323.452,564.2080000000001,308.788,586.25,401.281,642.013,341.074,537.804,420.37,605.339
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.177,357.233,255.94299999999998,439.43699999999995,248.61700000000002,486.408,258.861,596.499,339.634,640.5790000000001,267.68,395.404,320.52099999999996,452.61800000000005,371.936,496.708,324.913,562.761,310.23400000000004,586.249,396.885,656.7130000000001,342.548,539.254,429.162,609.731
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.226,354.309,263.278,437.99300000000005,248.602,484.966,261.825,596.506,342.564,640.563,283.814,398.336,323.487,452.657,374.855,498.14300000000003,323.488,564.203,310.236,587.7080000000001,396.869,653.781,342.534,537.804,427.702,605.339
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.226,354.287,263.274,439.43199999999996,248.59400000000002,486.4,263.312,596.5319999999999,344.015,642.044,285.288,399.814,324.918,452.661,377.76800000000003,498.159,326.393,564.201,311.71,586.235,388.06800000000004,664.035,344.00699999999995,540.7280000000001,426.219,611.203
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.22,352.82199999999995,263.27099999999996,440.906,247.12,486.415,264.719,597.975,342.555,643.487,286.751,404.199,326.404,454.134,376.32300000000004,498.18699999999995,324.91200000000003,567.15,310.235,592.094,383.63800000000003,672.842,342.56199999999995,545.119,427.68800000000005,614.128
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.204,355.778,261.83,442.39300000000003,244.208,487.89599999999996,264.735,598.001,342.548,643.506,286.767,405.702,324.96299999999997,455.61199999999997,377.779,499.589,320.507,567.149,301.438,590.654,371.91,672.85,339.60400000000004,543.67,418.89300000000003,605.322
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.16700000000003,363.099,261.818,443.85400000000004,244.173,487.902,261.801,593.554,344.014,643.477,286.752,407.17,323.45099999999996,455.598,376.32599999999996,498.17,314.665,565.7080000000001,295.579,589.1759999999999,364.566,675.773,335.228,545.121,413.022,602.4
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,311.702,363.097,260.346,448.25,239.77700000000002,489.358,258.857,592.085,342.57099999999997,642.043,282.361,411.55400000000003,322.01,457.048,377.76800000000003,498.166,310.268,568.625,289.687,592.094,346.95,690.4910000000001,332.25699999999995,548.055,398.327,597.98
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,308.788,370.452,254.46599999999998,451.175,232.454,496.681,263.303,595.0790000000001,341.105,642.034,277.953,413.009,319.065,457.055,376.32599999999996,498.157,308.76,570.111,283.841,593.578,335.213,691.946,327.88199999999995,548.076,393.944,606.785
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,301.461,382.19199999999995,251.528,455.602,228.044,501.111,266.22700000000003,599.4730000000001,342.56699999999995,643.506,277.941,418.86800000000005,321.973,462.935,377.76599999999996,498.18800000000005,302.926,577.431,277.96,599.444,322.009,696.3510000000001,326.404,552.487,392.449,605.321
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,294.103,392.483,245.69099999999997,457.065,222.16099999999997,504.038,264.767,600.936,342.56,644.938,274.999,417.441,313.19599999999997,461.466,373.38,499.595,298.485,578.922,275.003,602.38,313.19599999999997,706.6010000000001,322.004,555.418,388.059,608.269
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,283.828,405.68800000000005,241.247,462.945,216.28099999999998,509.918,263.282,603.8290000000001,341.075,646.4119999999999,266.215,421.81699999999995,310.22,462.899,370.42,498.18300000000005,295.548,581.83,270.60400000000004,605.3290000000001,304.393,711.051,317.605,556.8919999999999,385.11300000000006,609.725
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,273.564,417.412,241.25,464.38599999999997,206.048,512.851,258.875,605.344,339.616,649.336,273.54200000000003,415.962,307.322,464.421,367.51800000000003,499.61199999999997,289.716,584.776,264.732,609.719,295.566,718.378,314.666,561.285,382.18800000000005,618.5509999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,263.24,432.102,231.015,471.75300000000004,198.671,518.724,251.514,611.212,335.202,649.39,267.676,424.746,307.296,468.79900000000004,360.16900000000004,499.615,288.226,592.104,261.807,614.14,288.20599999999996,722.773,311.748,567.139,380.717,621.485
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,248.622,440.88599999999997,225.112,479.088,191.328,530.452,242.738,617.1030000000001,330.782,650.852,263.246,427.70300000000003,298.47700000000003,470.25,357.225,499.648,283.809,596.521,255.94099999999997,620.0169999999999,279.421,733.034,310.258,571.569,379.24699999999996,621.4730000000001
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,235.38400000000001,452.681,216.28,486.409,178.13099999999997,533.371,229.502,627.321,320.517,652.3,254.453,439.458,292.65,473.18,348.415,501.1,280.889,603.8480000000001,251.516,628.799,275.039,737.452,310.262,580.344,385.11699999999996,636.1569999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,223.645,464.406,204.546,496.68300000000005,166.408,545.132,217.75599999999997,634.686,308.8,652.339,247.13099999999997,448.24300000000005,291.17,477.619,345.45599999999996,504.031,276.483,612.668,248.57299999999998,637.628,273.56,743.337,304.39099999999996,584.78,382.19599999999997,643.497
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,207.48,476.167,195.752,505.496,153.17600000000002,555.429,206.02700000000002,643.476,294.094,658.1510000000001,239.80700000000002,455.599,277.98400000000004,482.00699999999995,335.24300000000005,509.87800000000004,272.089,621.484,242.706,646.444,270.632,755.057,299.992,595.047,385.116,655.237
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,195.761,486.38800000000003,182.52599999999998,512.825,141.446,565.7040000000001,188.416,650.851,283.834,661.1260000000001,223.637,459.99800000000005,270.631,486.392,330.814,517.236,264.724,627.354,235.372,653.7669999999999,264.78,756.512,294.105,600.927,379.251,659.63
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,182.50900000000001,498.148,173.733,521.649,129.671,574.511,173.739,659.663,267.683,664.067,220.69400000000002,470.267,266.21299999999997,495.209,324.942,526.08,250.081,633.219,223.625,661.12,263.27,759.461,280.897,605.3380000000001,344.01800000000003,649.356
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,169.354,506.961,163.441,530.464,115.00200000000001,580.3969999999999,157.601,665.523,251.549,672.825,210.44400000000002,480.525,258.878,499.666,316.14799999999997,534.8580000000001,247.12900000000002,642.045,216.308,669.923,263.26099999999997,768.295,276.514,614.144,354.281,662.584
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,159.025,514.33,153.178,536.337,103.26,590.627,144.35299999999998,674.317,239.795,674.355,206.03,486.43,252.993,508.43,310.28700000000003,548.056,244.192,653.7669999999999,211.903,681.6669999999999,263.245,771.227,276.493,627.323,380.712,690.461
DarPaso,Caminar,Pausa,Neutral,0.0,148.806,524.596,147.274,546.5880000000001,91.5296,596.523,129.689,678.7139999999999,228.021,678.7289999999999,198.68099999999998,496.69199999999995,247.15400000000002,514.311,302.915,559.81,239.803,662.564,207.493,689.0110000000001,260.357,772.697,273.546,636.1419999999999,374.839,693.425
DarPaso,Caminar,Pausa,Neutral,0.0,138.512,531.941,138.47799999999998,550.997,85.6617,600.923,119.42200000000001,687.507,214.825,686.087,195.738,501.101,245.645,521.674,295.592,573.013,233.90099999999998,669.928,201.63299999999998,696.329,258.885,774.164,267.698,644.943,368.967,709.529
DarPaso,Caminar,Pausa,Neutral,0.0,132.59799999999998,539.266,132.635,556.8919999999999,76.8512,606.815,109.134,691.932,201.614,690.46,189.873,508.423,245.646,531.9540000000001,291.159,590.648,229.50400000000002,675.7710000000001,198.66400000000002,700.757,260.324,780.0319999999999,263.27099999999996,650.828,358.725,722.797
DarPaso,Caminar,Pausa,Neutral,0.0,123.84899999999999,548.087,125.26899999999999,565.677,72.4217,612.682,103.238,697.7819999999999,194.268,694.885,178.143,520.174,241.24599999999998,533.401,286.769,605.32,226.579,684.5830000000001,197.197,708.1039999999999,257.422,781.485,258.878,661.1010000000001,349.898,741.83
DarPaso,Caminar,Pausa,Neutral,0.0,122.318,556.885,122.31700000000001,571.561,65.1122,619.99,100.29700000000001,703.684,188.415,699.304,176.671,527.513,244.19400000000002,548.082,277.982,621.461,225.11900000000003,689.0239999999999,195.74599999999998,712.5139999999999,258.856,784.424,254.484,665.5139999999999,341.086,756.5110000000001
DarPaso,Caminar,Pausa,Neutral,0.0,117.921,564.2180000000001,122.324,578.92,63.599,624.424,97.3832,709.533,182.56099999999998,708.08,181.093,534.8430000000001,247.106,559.818,275.03700000000003,639.106,222.18200000000002,696.3510000000001,195.729,721.315,261.798,787.3660000000001,251.537,674.313,333.745,768.297
DarPaso,Caminar,Pausa,Neutral,0.0,113.538,571.567,119.39399999999999,584.798,60.677,631.761,97.3662,715.4169999999999,182.551,713.949,179.583,542.196,247.15099999999998,570.121,270.597,652.316,223.65,706.6,195.74900000000002,727.178,263.28,788.826,251.52,681.665,333.726,784.436
DarPaso,Caminar,Pausa,Neutral,0.0,110.603,580.401,119.4,593.595,57.7486,640.57,95.9268,721.325,182.545,721.33,179.59400000000002,548.082,248.62099999999998,580.3919999999999,264.781,669.925,223.63400000000001,716.888,197.208,738.909,276.476,799.117,250.071,693.4110000000001,324.95,797.64
DarPaso,Caminar,Pausa,Neutral,0.0,110.585,590.622,119.434,603.8530000000001,57.7419,649.354,97.37299999999999,730.115,181.065,733.061,181.081,558.381,252.993,595.039,263.285,684.602,220.71200000000002,731.579,188.41099999999997,749.188,270.621,799.107,252.99599999999998,711.0310000000001,323.468,816.7
DarPaso,Caminar,Pausa,Neutral,0.0,110.618,597.989,120.852,615.571,56.2821,659.645,92.9925,738.893,179.613,744.755,182.521,570.099,255.946,606.783,261.806,697.807,214.828,741.845,173.72299999999998,760.943,222.16,782.948,250.06400000000002,721.298,324.92900000000003,831.4
DarPaso,Caminar,Pausa,Neutral,0.0,110.569,608.253,122.333,624.4169999999999,56.3067,665.539,91.5012,746.237,176.672,757.992,184.02,581.8290000000001,261.796,621.466,261.813,712.518,210.43099999999998,757.9960000000001,169.30900000000003,777.0980000000001,163.454,893.063,250.083,738.903,324.942,843.1419999999999
DarPaso,Caminar,Pausa,Neutral,0.0,112.045,618.5419999999999,122.34899999999999,636.144,56.2921,675.81,88.6156,756.5160000000001,173.722,769.7280000000001,185.484,595.065,264.763,630.298,263.27299999999997,725.7189999999999,214.843,769.745,170.804,790.283,167.864,912.143,257.403,752.12,323.481,856.357
DarPaso,Caminar,Pausa,Neutral,0.0,114.99,628.837,123.84299999999999,646.422,57.7474,686.0889999999999,87.1407,766.7869999999999,173.72299999999998,782.971,192.796,608.25,269.156,646.4169999999999,264.725,743.312,216.292,785.8889999999999,172.27200000000002,806.454,179.59599999999998,932.702,258.873,763.872,320.522,863.727
DarPaso,Caminar,Pausa,Neutral,0.0,119.37899999999999,642.02,126.75200000000001,659.6189999999999,59.2111,694.878,87.1338,772.673,173.715,794.721,194.287,621.467,274.992,661.085,264.73400000000004,758.01,216.317,790.2919999999999,172.27200000000002,813.7919999999999,178.11900000000003,950.321,261.797,769.7410000000001,322.015,879.8610000000001
DarPaso,Caminar,Pausa,Neutral,0.0,122.30799999999999,652.307,131.16,669.9169999999999,60.6849,706.5980000000001,87.1197,782.948,170.81400000000002,810.845,198.685,633.217,276.51099999999997,674.329,264.78700000000003,772.689,219.22400000000002,810.845,172.25799999999998,831.398,173.732,969.398,264.744,790.313,323.471,887.192
DarPaso,Caminar,Pausa,Neutral,0.0,122.369,662.5880000000001,132.624,677.2860000000001,59.2347,713.955,85.6418,787.38,170.78900000000002,826.972,201.625,644.974,279.408,689.029,266.242,788.826,220.708,819.653,176.667,837.29,175.188,963.5219999999999,266.214,802.0310000000001,326.394,897.475
DarPaso,Caminar,Pausa,Neutral,0.0,125.28299999999999,672.8389999999999,134.05200000000002,689.003,57.7737,721.323,84.1892,793.2660000000001,166.364,838.7589999999999,204.53099999999998,655.259,280.9,703.68,269.171,803.529,223.62099999999998,829.939,176.658,849.007,182.535,963.528,269.139,810.8489999999999,330.795,901.8789999999999
DarPaso,Caminar,Pausa,Neutral,0.0,126.773,680.19,134.06,697.788,57.7439,730.096,84.1893,803.4830000000001,160.509,853.431,204.574,665.535,283.81,713.9739999999999,272.08299999999997,816.701,225.111,843.1519999999999,181.082,863.688,195.74099999999999,979.675,269.142,821.14,332.26300000000003,906.27
DarPaso,Caminar,Pausa,Neutral,0.0,129.70600000000002,690.4960000000001,134.094,709.525,57.7435,738.915,81.2325,809.367,151.736,866.6460000000001,207.49099999999999,675.789,286.76,724.258,273.526,829.94,229.519,856.3489999999999,186.933,878.377,176.653,1010.5,275.0,834.335,339.62699999999995,922.41
DarPaso,Caminar,Pausa,Neutral,0.0,132.624,699.313,135.545,716.903,57.7777,746.2860000000001,78.3251,816.7280000000001,147.29,879.862,211.877,686.077,288.265,737.451,275.026,838.74,232.433,859.3,192.80900000000003,881.325,258.872,945.909,273.539,835.813,341.094,923.88
DarPaso,Caminar,Pausa,Neutral,0.0,134.086,711.038,135.56,724.26,59.2203,757.993,76.8362,825.5419999999999,137.04399999999998,890.123,211.899,693.426,292.61,746.2439999999999,276.514,850.5089999999999,238.312,868.1010000000001,201.597,891.597,263.316,967.913,276.481,844.622,344.00199999999995,929.784
DarPaso,Caminar,Pausa,Neutral,0.0,135.589,722.7439999999999,135.58100000000002,735.9760000000001,59.2413,768.263,76.8156,834.335,134.067,901.868,213.347,702.212,294.131,757.987,280.913,862.2130000000001,242.732,875.459,207.487,900.4010000000001,269.17,991.387,277.95099999999996,850.503,344.025,931.2460000000001
DarPaso,Caminar,Pausa,Neutral,0.0,139.946,733.0319999999999,135.595,744.7610000000001,59.242,780.025,76.8372,843.15,128.224,916.548,214.826,711.0089999999999,298.495,766.828,288.204,872.51,247.112,887.189,214.813,913.6060000000001,276.464,1004.66,282.363,863.69,346.945,942.975
DarPaso,Caminar,Pausa,Neutral,0.0,144.343,743.295,139.953,756.538,63.6029,791.7689999999999,78.324,854.8960000000001,126.734,931.203,217.77200000000002,721.278,301.44,774.163,291.19599999999997,881.332,250.051,898.935,216.305,926.823,280.88,1020.77,289.699,871.049,357.208,951.7689999999999
DarPaso,Caminar,Pausa,Neutral,0.0,147.282,755.082,138.502,768.255,65.0938,804.9889999999999,81.2297,866.658,123.84100000000001,944.462,216.324,730.1030000000001,307.295,782.9780000000001,298.494,888.675,248.59900000000002,907.75,214.83599999999998,932.704,288.23900000000003,1038.36,285.296,882.7860000000001,355.76,953.2539999999999
DarPaso,Caminar,Pausa,Neutral,0.0,150.227,768.252,145.814,780.034,68.0145,818.21,87.0867,882.7869999999999,123.796,956.188,222.15599999999998,738.932,310.269,790.306,308.763,897.487,254.46200000000002,919.4989999999999,220.715,947.385,295.575,1045.72,292.629,895.9939999999999,358.68,957.6519999999999
DarPaso,Caminar,Pausa,Neutral,0.0,154.64600000000002,781.503,147.278,790.315,69.5149,834.3560000000001,88.5638,896.0010000000001,123.84299999999999,969.393,225.10299999999998,749.197,313.172,800.561,314.644,901.867,258.86400000000003,932.702,225.105,959.1210000000001,308.77,1060.43,292.654,909.194,355.76300000000003,954.712
DarPaso,Caminar,Pausa,Neutral,0.0,159.062,793.257,150.247,804.9910000000001,75.3497,850.5089999999999,92.9848,910.672,126.73200000000001,979.682,228.053,760.953,316.107,806.457,323.49,912.137,264.753,945.923,229.53099999999998,972.32,310.26099999999997,1076.57,299.981,920.95,389.51099999999997,1050.13
DarPaso,Caminar,Pausa,Neutral,0.0,164.923,813.796,153.174,818.188,78.3151,866.64,101.773,929.7739999999999,131.143,995.83,229.52700000000002,772.705,319.066,813.802,333.756,920.936,267.671,954.711,232.46200000000002,979.686,317.60400000000004,1076.58,299.973,926.828,358.68800000000005,967.926
DarPaso,Caminar,Pausa,Neutral,0.0,170.78,825.5260000000001,156.112,834.342,84.1622,884.2339999999999,103.265,938.561,134.101,1007.55,232.449,787.3539999999999,321.988,819.665,344.019,928.284,275.03,962.073,242.737,992.898,316.113,1076.58,311.707,934.173,361.653,992.875
DarPaso,Caminar,Pausa,Neutral,0.0,179.601,837.2669999999999,159.03799999999998,850.467,88.5945,900.422,104.74,950.33,138.497,1023.72,230.97299999999998,800.561,321.983,828.454,354.286,932.669,279.411,975.2869999999999,247.11,1004.64,313.183,1076.58,316.116,945.92,363.098,985.55
DarPaso,Caminar,Pausa,Neutral,0.0,183.987,851.955,163.464,866.618,94.4615,923.8760000000001,132.63299999999998,1010.49,150.23,1048.67,239.77599999999998,813.799,323.45,838.7310000000001,361.629,937.102,285.286,991.4019999999999,251.518,1019.33,311.71299999999997,1076.58,320.52099999999996,959.132,393.93,1039.88
DarPaso,Caminar,Pausa,Neutral,0.0,192.78099999999998,866.6569999999999,167.858,882.795,101.803,942.9789999999999,151.687,1051.62,170.785,1076.57,239.78900000000002,826.9939999999999,323.493,851.934,371.905,944.427,291.156,1001.69,255.93099999999998,1029.58,0.0,0.0,324.927,972.337,370.44800000000004,1009.04
DarPaso,Caminar,Pausa,Neutral,0.0,195.771,878.3660000000001,169.3,898.954,106.193,959.122,150.22799999999998,1053.08,0.0,0.0,238.31900000000002,838.722,323.449,863.671,380.717,945.9110000000001,295.579,1009.05,263.281,1044.26,0.0,0.0,330.79699999999997,979.675,392.45099999999996,1038.38
DarPaso,Caminar,Pausa,Neutral,0.0,200.143,887.173,172.269,913.5930000000001,110.583,976.75,150.245,1076.57,0.0,0.0,242.72400000000002,850.453,323.471,876.926,386.6,945.922,298.509,1028.13,267.676,1060.42,0.0,0.0,339.603,1000.23,405.655,1047.21
DarPaso,Caminar,Pausa,Neutral,0.0,204.576,898.914,181.042,929.7439999999999,116.469,994.3610000000001,148.76,1076.57,0.0,0.0,248.571,860.765,324.916,887.174,389.537,945.928,330.81300000000005,1054.55,301.443,1076.58,0.0,0.0,364.559,1025.19,420.335,1076.58
DarPaso,Caminar,Pausa,Neutral,0.0,213.33599999999998,906.2639999999999,184.01,937.0939999999999,123.804,1007.58,135.582,1076.57,0.0,0.0,251.53599999999997,866.6439999999999,326.42,898.921,390.975,945.905,341.07800000000003,1076.57,0.0,0.0,0.0,0.0,368.971,1031.05,429.155,1076.58
DarPaso,Caminar,Pausa,Neutral,0.0,216.324,912.1410000000001,188.398,945.929,128.22799999999998,1023.69,141.421,1076.58,0.0,0.0,251.524,872.4889999999999,326.404,903.3539999999999,389.537,945.885,342.541,1076.57,307.315,1076.58,0.0,0.0,373.36699999999996,1036.93,429.171,1076.58
DarPaso,Caminar,Pausa,Neutral,0.0,225.08900000000003,916.554,192.803,959.105,134.099,1035.46,0.0,0.0,0.0,0.0,251.555,881.325,323.48,906.27,385.14099999999996,942.954,346.95300000000003,1076.57,0.0,0.0,0.0,0.0,382.191,1045.74,0.0,0.0
