Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.41,957.648,1063.35,912.143,854.887,832.8689999999999,1054.54,989.956,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1061.88,989.933,1061.88,988.477,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1067.75,978.211,1061.89,985.543,0.0,0.0,1056.02,994.3580000000001,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1070.69,978.211,0.0,0.0,0.0,0.0,1060.42,989.945,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.41,989.949,1057.49,987.015,0.0,0.0,1056.01,997.285,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1066.28,976.7410000000001,1061.88,979.683,0.0,0.0,1057.48,994.3639999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1064.82,978.204,0.0,0.0,0.0,0.0,1056.01,995.817,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.42,972.328,0.0,0.0,0.0,0.0,1056.01,994.362,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1070.69,979.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.02,976.727,1063.35,931.227,854.8969999999999,843.1460000000001,1050.15,998.747,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.01,972.332,0.0,0.0,0.0,0.0,1053.07,997.2860000000001,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.01,969.3939999999999,1063.35,916.554,838.7389999999999,857.82,1051.6,997.2810000000001,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.68,953.2410000000001,1058.94,907.732,856.357,837.283,1047.21,989.953,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1051.6,957.6619999999999,1061.89,909.211,835.807,856.3580000000001,1050.15,994.345,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.41,975.262,0.0,0.0,0.0,0.0,1053.07,992.887,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1053.08,967.933,1064.82,918.0210000000001,853.429,829.946,1050.15,994.3589999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1054.55,973.799,1063.35,929.76,834.328,854.8969999999999,1051.6,997.283,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.41,976.74,0.0,0.0,0.0,0.0,1051.61,997.28,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1064.82,976.745,0.0,0.0,0.0,0.0,1054.54,995.82,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.01,973.803,0.0,0.0,0.0,0.0,1051.61,994.357,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.68,960.59,1054.55,910.678,832.8560000000001,856.3510000000001,1048.68,995.811,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.42,972.337,0.0,0.0,0.0,0.0,1053.08,992.885,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.02,973.8,1066.29,929.762,838.745,851.96,1051.6,995.831,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1053.08,975.2560000000001,1063.35,935.637,849.012,831.408,1050.14,995.829,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.68,956.185,1057.48,909.211,834.3480000000001,851.954,1048.68,991.425,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1060.41,973.8,0.0,0.0,0.0,0.0,1054.54,995.813,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1063.35,972.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1064.82,972.3330000000001,0.0,0.0,0.0,0.0,1054.55,991.42,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.01,966.461,1060.42,913.617,834.357,853.431,1053.08,992.8910000000001,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1057.48,969.3919999999999,1060.42,925.355,834.3389999999999,856.363,1054.54,991.425,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1057.48,967.932,1064.82,925.36,834.355,860.747,1054.54,992.89,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1070.68,976.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1061.89,970.8689999999999,0.0,0.0,0.0,0.0,1054.55,991.421,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1061.88,970.868,0.0,0.0,0.0,0.0,1056.01,991.4169999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1067.75,975.2710000000001,0.0,0.0,0.0,0.0,1054.54,992.8889999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1070.69,978.204,0.0,0.0,0.0,0.0,1056.0,992.888,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1054.54,975.263,1060.42,935.6310000000001,840.207,851.96,1050.15,995.815,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.21,963.5319999999999,1053.07,926.825,854.89,832.8760000000001,1047.21,994.3489999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1054.54,975.2719999999999,0.0,0.0,0.0,0.0,1051.6,994.3639999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1053.07,976.735,1058.95,956.192,846.084,829.939,1050.14,995.82,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1058.95,978.212,1067.75,960.5939999999999,837.285,851.954,1051.61,995.835,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.67,975.279,0.0,0.0,0.0,0.0,1048.68,997.279,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.68,975.2819999999999,0.0,0.0,0.0,0.0,1048.68,997.2819999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.67,976.735,0.0,0.0,0.0,0.0,1047.21,997.291,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1050.14,981.14,0.0,0.0,0.0,0.0,1048.68,998.7439999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1041.32,978.212,1047.2,956.185,835.821,851.965,1036.93,1000.23,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.26,978.211,1051.6,960.591,837.2719999999999,851.957,1044.27,1000.23,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1050.14,982.6089999999999,0.0,0.0,0.0,0.0,1047.22,998.7589999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,979.685,1051.61,964.992,835.805,859.298,1045.74,1001.7,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.21,978.203,1064.81,966.467,835.795,856.352,1047.21,998.7560000000001,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.2,982.615,1058.95,973.799,832.875,853.416,1048.67,1001.69,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.68,978.215,0.0,0.0,0.0,0.0,1048.67,998.7539999999999,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.21,981.148,1056.01,969.404,835.809,853.422,1048.67,1000.24,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.21,979.673,1056.01,963.525,835.812,851.951,1048.66,1000.22,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1045.74,967.943,0.0,0.0,0.0,0.0,1045.74,994.352,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1042.81,970.8660000000001,1044.28,934.172,840.22,850.502,1042.8,997.301,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.28,972.3430000000001,1048.67,940.041,838.7510000000001,851.961,1045.74,998.7510000000001,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1041.33,976.7310000000001,1044.26,948.842,835.817,853.432,1041.34,1000.24,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1042.81,975.2589999999999,1045.73,938.564,872.507,837.278,1042.81,1000.21,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1042.8,975.2669999999999,1044.26,940.034,840.211,853.425,1041.33,1000.23,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,981.148,1047.21,957.6569999999999,834.352,856.357,1041.33,1004.63,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,982.615,1048.67,959.1260000000001,835.811,857.818,1041.33,1003.17,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1042.8,976.7360000000001,1044.26,947.383,835.801,856.3610000000001,1041.32,998.763,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1041.34,975.26,1041.34,947.382,838.74,860.7510000000001,1041.33,997.304,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1045.74,981.145,1051.6,960.5889999999999,831.4119999999999,859.3,1041.34,998.7769999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,979.6669999999999,1048.67,953.2560000000001,832.8589999999999,860.7710000000001,1039.87,1000.24,841.677,860.7460000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.28,994.3439999999999,1051.61,972.331,835.821,856.368,1038.4,1011.97,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1042.81,984.076,1048.68,963.525,835.813,860.7610000000001,1038.4,1004.63,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1045.73,979.678,1054.55,964.993,851.956,831.405,1042.8,1001.69,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,981.1419999999999,1054.54,967.927,835.814,859.3,1042.82,1003.17,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.2,982.6080000000001,1060.42,970.862,837.2689999999999,856.367,1045.73,1003.17,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.67,991.4119999999999,1060.42,976.732,834.334,860.768,1045.74,1004.63,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1045.74,981.1389999999999,1057.48,966.461,834.347,859.298,1044.27,1001.69,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1045.74,976.738,1057.47,948.847,835.804,857.826,1044.27,998.758,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.67,975.28,1057.48,950.318,834.332,856.357,1047.2,997.304,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,972.34,1053.08,945.905,835.811,857.824,1044.26,997.2819999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1056.01,984.077,0.0,0.0,0.0,0.0,1048.68,1000.23,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.21,981.14,1057.48,959.125,834.329,854.887,1045.73,1001.69,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1031.06,975.2669999999999,1045.73,947.38,838.745,846.08,1023.71,997.293,853.423,844.6210000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1033.99,975.2660000000001,1044.26,941.505,832.878,850.4939999999999,1035.46,998.7489999999999,0.0,0.0
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1041.34,976.7439999999999,1047.2,950.312,840.2139999999999,819.6669999999999,1038.4,998.757,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.28,982.62,1053.08,960.591,832.8839999999999,859.288,1041.34,1006.1,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.26,985.541,1051.61,960.587,834.341,853.427,1039.86,1007.56,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1045.74,973.807,1061.88,951.7869999999999,850.4960000000001,829.938,1042.81,997.285,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.2,985.549,1057.48,960.591,835.797,857.824,1041.34,1004.63,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1048.67,991.422,1054.55,967.931,835.811,859.297,1044.26,1009.03,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,982.615,1053.07,957.655,835.798,860.763,1038.39,998.7769999999999,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1047.2,995.819,1051.61,972.336,835.822,860.7489999999999,1041.33,1017.84,0.0,0.0
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1044.27,976.732,1048.67,951.7739999999999,835.81,856.37,1036.93,998.7739999999999,865.168,850.4889999999999
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1038.39,975.2610000000001,1042.81,950.311,835.808,854.8960000000001,1036.92,998.7610000000001,860.76,849.0219999999999
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1038.4,967.922,1042.8,942.97,840.215,853.424,1036.93,994.363,862.2310000000001,838.75
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1022.25,956.188,1028.12,929.7489999999999,835.8,857.815,1025.19,989.947,860.7669999999999,838.74
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1017.85,953.253,1023.72,926.827,834.3530000000001,854.885,1017.84,979.683,863.702,834.328
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1025.17,967.923,1033.99,940.034,838.737,860.758,1023.71,994.3580000000001,868.1,840.217
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1017.84,963.5369999999999,1023.72,937.1060000000001,907.7360000000001,832.868,1016.37,992.882,871.046,841.68
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1019.31,966.4730000000001,1025.19,944.444,895.99,834.35,1016.37,992.898,866.633,847.551
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1023.71,969.404,1031.05,947.3739999999999,891.591,834.3330000000001,1019.31,992.878,840.217,860.738
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1016.38,964.99,1025.18,944.438,903.331,835.802,1009.04,987.013,851.954,860.755
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1023.71,964.9889999999999,1028.12,938.567,862.2330000000001,834.332,1020.77,991.424,857.837,859.2810000000001
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1019.3,960.5930000000001,1026.65,938.574,906.275,844.6089999999999,1009.04,978.212,898.931,853.423
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1019.31,963.5260000000001,1026.65,947.368,832.855,856.35,1009.03,979.6669999999999,900.4010000000001,888.6469999999999
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1019.32,953.255,1029.59,932.697,869.567,829.944,1009.04,972.334,849.0189999999999,863.717
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1023.72,960.587,1038.4,932.703,882.7869999999999,832.8860000000001,1010.5,978.2180000000001,850.4789999999999,865.176
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1023.72,960.581,1038.39,934.1669999999999,882.783,834.3330000000001,1010.51,978.206,853.42,865.171
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1009.04,948.8480000000001,1026.65,920.952,884.265,834.336,994.367,964.9910000000001,849.02,865.173
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1010.5,942.98,1026.65,915.079,882.784,834.311,1001.69,962.068,847.544,865.16
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1016.38,953.247,1031.05,926.824,882.7860000000001,834.3580000000001,1001.7,969.3919999999999,850.4960000000001,865.181
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1014.91,948.842,1028.12,922.42,884.243,834.341,1001.69,965.0010000000001,850.48,865.185
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1016.37,964.9989999999999,1026.65,944.439,885.7260000000001,834.329,1003.17,981.1460000000001,850.487,865.164
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1013.44,951.788,1029.58,928.291,898.924,835.806,1003.16,970.868,853.4169999999999,865.165
AjustarPantalla,UtilizarEquipoComputo,Trabajo,Neutral,0.0,1022.24,954.725,1039.86,926.828,900.408,835.823,1004.63,975.2710000000001,854.9,863.698
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1007.56,944.434,1025.19,912.1460000000001,888.6610000000001,835.793,994.3580000000001,962.063,851.945,865.164
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1014.91,948.8480000000001,1035.46,916.55,885.717,834.319,1003.16,973.805,844.6189999999999,863.701
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1023.7,951.788,1041.33,919.485,888.655,835.812,1011.97,978.2189999999999,847.561,865.1560000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1017.84,938.575,1038.39,909.205,881.315,834.335,1000.23,963.5210000000001,850.48,866.6339999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1034.0,954.712,1048.68,915.0880000000001,888.6619999999999,835.818,1023.71,982.61,849.0139999999999,866.6239999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1026.66,956.19,1047.2,913.612,898.92,837.268,1020.77,989.953,846.096,865.17
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1023.71,956.189,1044.27,913.615,875.445,832.8580000000001,1014.9,988.48,847.561,866.6289999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1023.72,962.061,1050.14,913.6110000000001,876.918,831.413,1013.44,997.2869999999999,851.959,865.17
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1023.72,945.8939999999999,1047.21,909.206,969.3969999999999,841.682,1016.37,976.75,856.363,868.107
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1020.78,935.635,1045.74,903.3380000000001,884.2660000000001,832.8560000000001,1014.91,973.808,851.967,865.17
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1011.97,938.567,1031.06,903.341,891.5980000000001,834.346,1009.03,976.721,865.174,872.5060000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1006.09,929.768,1025.18,897.47,878.385,831.4060000000001,998.7510000000001,969.4010000000001,844.63,862.2339999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1006.1,923.8889999999999,1020.78,890.135,878.3839999999999,831.405,1000.22,960.581,876.898,881.317
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1010.49,923.883,1023.71,890.12,881.331,832.87,998.757,960.597,873.975,881.302
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1006.09,916.56,1017.85,884.2669999999999,884.258,834.332,995.82,956.181,869.571,881.304
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1000.23,915.0889999999999,1014.91,884.2489999999999,884.245,834.346,995.836,962.051,866.6460000000001,881.323
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1010.5,915.0889999999999,1025.17,884.24,891.602,837.2560000000001,998.758,963.518,881.308,894.539
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1004.64,925.363,1026.65,890.122,890.1260000000001,837.258,994.363,963.529,890.118,906.27
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1017.84,929.7610000000001,1036.93,897.457,888.66,835.814,1004.63,972.329,891.5989999999999,910.676
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1014.9,928.295,1032.53,894.535,888.653,835.791,998.7589999999999,972.332,887.197,913.5930000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1016.38,929.7610000000001,1038.39,895.992,891.584,835.815,995.8380000000001,964.9889999999999,876.918,912.155
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1020.78,934.16,1039.87,897.4780000000001,890.1260000000001,835.81,1004.62,975.27,885.7310000000001,922.425
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1011.97,928.303,1032.52,894.5239999999999,881.3,834.335,994.3430000000001,966.46,884.247,928.301
Recostarse,Descansar,Pausa,Neutral,0.0,1004.63,931.227,1025.18,897.465,881.301,834.35,987.0160000000001,962.07,868.1030000000001,926.818
Recostarse,Descansar,Pausa,Neutral,0.0,1006.1,929.7639999999999,1022.25,893.06,876.9119999999999,834.323,992.872,962.057,871.0310000000001,928.301
Recostarse,Descansar,Pausa,Neutral,0.0,1010.49,929.7510000000001,1022.25,885.7310000000001,873.9780000000001,832.878,995.824,960.596,876.9119999999999,929.745
Recostarse,Descansar,Pausa,Neutral,0.0,1011.97,926.8330000000001,1026.64,888.6489999999999,872.518,834.324,997.298,963.518,875.438,929.7539999999999
Recostarse,Descansar,Pausa,Neutral,0.0,1011.97,929.75,1025.17,887.188,875.453,834.335,1000.22,962.056,866.6469999999999,926.823
Recostarse,Descansar,Pausa,Neutral,0.0,1013.44,931.2289999999999,1031.05,895.9939999999999,875.449,834.3430000000001,1000.21,964.9910000000001,868.1060000000001,923.8860000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1010.5,932.707,1025.19,891.5980000000001,869.572,832.865,997.288,964.9860000000001,851.96,912.159
Recostarse,Descansar,Pausa,Neutral,0.0,1004.63,928.288,1022.24,887.198,875.453,834.345,995.835,960.5980000000001,862.2360000000001,913.6160000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1007.57,925.3560000000001,1023.72,884.2639999999999,871.0360000000001,832.8689999999999,998.7460000000001,959.105,859.297,909.216
Recostarse,Descansar,Pausa,Neutral,0.0,1009.03,922.421,1025.17,882.797,872.5039999999999,832.882,997.295,957.6460000000001,851.954,904.793
Recostarse,Descansar,Pausa,Neutral,0.0,1011.97,925.357,1026.65,885.7180000000001,866.635,829.939,998.76,959.1089999999999,857.825,904.797
Recostarse,Descansar,Pausa,Neutral,0.0,1010.5,925.36,1025.18,884.258,871.047,832.8489999999999,995.835,957.655,846.087,900.403
Recostarse,Descansar,Pausa,Neutral,0.0,1013.43,926.824,1026.66,884.2489999999999,878.375,834.315,1000.23,957.663,850.4789999999999,903.341
Recostarse,Descansar,Pausa,Neutral,0.0,1011.96,920.954,1025.19,882.788,879.835,832.8810000000001,998.758,954.7289999999999,850.4989999999999,904.793
Recostarse,Descansar,Pausa,Neutral,0.0,1007.57,920.96,1023.71,882.7760000000001,881.324,834.314,997.288,956.174,851.947,903.3330000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1010.5,923.883,1026.64,882.7919999999999,882.7710000000001,834.3439999999999,997.2819999999999,957.664,851.956,904.816
Recostarse,Descansar,Pausa,Neutral,0.0,1007.56,926.827,1023.73,884.263,879.8530000000001,834.342,994.3710000000001,959.1210000000001,850.4780000000001,904.81
Recostarse,Descansar,Pausa,Neutral,0.0,1009.04,925.3530000000001,1025.18,884.2510000000001,882.7739999999999,835.788,995.827,957.663,851.944,906.285
Recostarse,Descansar,Pausa,Neutral,0.0,1011.97,925.352,1026.64,885.716,881.313,834.363,1000.23,957.6439999999999,851.947,907.722
Recostarse,Descansar,Pausa,Neutral,0.0,1011.97,926.819,1026.65,885.7260000000001,881.325,834.3510000000001,1000.23,959.1110000000001,851.956,907.7330000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1017.85,926.82,1032.52,888.6510000000001,879.841,835.789,1006.1,957.6669999999999,850.472,906.2860000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1013.43,925.355,1028.11,885.7230000000001,879.847,834.332,1001.7,957.659,850.4889999999999,906.2769999999999
Recostarse,Descansar,Pausa,Neutral,0.0,1010.51,923.883,1025.18,884.242,878.383,834.3539999999999,1000.22,957.6460000000001,851.946,907.7339999999999
Recostarse,Descansar,Pausa,Neutral,0.0,1011.98,926.818,1028.11,885.722,884.253,835.79,1000.22,957.666,854.89,907.75
Recostarse,Descansar,Pausa,Neutral,0.0,1007.56,923.8889999999999,1023.71,884.242,881.325,834.3489999999999,997.3,959.1089999999999,850.4889999999999,906.28
Recostarse,Descansar,Pausa,Neutral,0.0,1009.04,923.89,1025.17,882.8,881.33,834.345,998.7589999999999,959.11,853.422,907.7410000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1009.04,925.355,1023.71,884.265,881.313,834.36,1000.23,959.135,851.952,907.743
Recostarse,Descansar,Pausa,Neutral,0.0,1009.02,928.296,1022.24,887.19,879.831,834.3389999999999,995.828,962.06,850.48,906.2739999999999
Recostarse,Descansar,Pausa,Neutral,0.0,1011.98,926.828,1025.19,885.727,882.7919999999999,835.798,998.7689999999999,959.135,851.9580000000001,907.7310000000001
Recostarse,Descansar,Pausa,Neutral,0.0,1020.78,926.831,1033.99,885.7289999999999,882.7760000000001,834.365,1004.64,960.5930000000001,849.02,906.26
